defect_id,production_id,defect_type,defect_quantity,inspection_date
33254,49453,Material Fault,34.0,2025-10-17
33255,20597,Alignment Issue,20.0,2025-06-24
33256,29569,Color Mismatch,25.0,2025-10-30
33257,46297,Crack,4.0,2024-10-15
33258,26457,Crack,15.0,2024-04-23
33259,30791,Color Mismatch,33.0,2026-02-14
33260,24544,Color Mismatch,49.0,2025-12-25
33261,79339,Material Fault,21.0,2024-10-24
33262,31743,Material Fault,49.0,2025-11-03
33263,15003,Alignment Issue,1.0,2025-01-28
33264,37590,Alignment Issue,8.0,2025-04-04
33265,77515,Color Mismatch,16.0,2025-09-11
33266,84401,Crack,44.0,2024-10-08
33267,44062,Crack,34.0,2025-09-25
33268,6363,Crack,34.0,2025-06-15
33269,18254,Material Fault,33.0,2024-07-08
33270,83034,Material Fault,18.0,2025-05-08
33271,19392,Alignment Issue,41.0,2025-08-08
33272,26913,Material Fault,18.0,2024-04-19
33273,34392,Color Mismatch,17.0,2024-12-29
33274,52447,Color Mismatch,46.0,2024-09-25
33275,81813,Crack,36.0,2025-03-08
33276,87148,Alignment Issue,8.0,2025-06-28
33277,34821,Color Mismatch,47.0,2025-11-29
33278,43082,Color Mismatch,33.0,2025-10-06
33279,16090,Alignment Issue,21.0,2024-03-02
33280,67566,Material Fault,20.0,2026-01-31
33281,86593,Alignment Issue,11.0,2025-11-30
33282,36822,Color Mismatch,36.0,2025-11-21
33283,57096,Crack,2.0,2025-07-14
33284,14734,Alignment Issue,26.0,2024-09-10
33285,95591,Alignment Issue,20.0,2024-11-06
33286,97309,Material Fault,19.0,2025-08-09
33287,1703,Alignment Issue,5.0,2025-09-15
33288,22704,Color Mismatch,22.0,2025-11-28
33289,88301,Crack,7.0,2024-04-29
33290,67652,Alignment Issue,39.0,2025-03-03
33291,63201,Material Fault,23.0,2024-05-09
33292,30660,Material Fault,,2025-12-26
33293,11411,Crack,48.0,2025-04-18
33294,40796,Alignment Issue,21.0,2025-11-04
33295,75048,Alignment Issue,2.0,2024-03-11
33296,25892,Color Mismatch,21.0,2025-03-26
33297,43410,Crack,34.0,2025-04-25
33298,62565,Alignment Issue,49.0,2025-11-30
33299,59742,Crack,5.0,2025-01-21
33300,9397,Crack,12.0,2025-08-10
33301,62155,Alignment Issue,13.0,2025-12-03
33302,90568,Color Mismatch,6.0,2025-04-14
33303,26815,Material Fault,30.0,2024-10-04
33304,97916,Material Fault,31.0,2025-05-01
33305,45935,Color Mismatch,32.0,2025-11-04
33306,5755,Color Mismatch,45.0,2024-08-06
33307,18177,Alignment Issue,48.0,2024-11-19
33308,40791,Alignment Issue,26.0,2026-02-04
33309,52895,Crack,27.0,2025-11-24
33310,37357,Color Mismatch,,2025-12-14
33311,59881,Material Fault,5.0,2025-03-01
33312,39090,Crack,24.0,2025-08-24
33313,28198,Color Mismatch,24.0,2025-05-03
33314,8878,Alignment Issue,43.0,2026-01-06
33315,7426,Crack,46.0,2024-03-12
33316,21196,Material Fault,6.0,2024-10-07
33317,26744,Alignment Issue,14.0,2024-06-16
33318,802,Material Fault,29.0,2024-04-28
33319,77179,Crack,15.0,2025-09-14
33320,25211,Material Fault,31.0,2025-01-21
33321,8051,Color Mismatch,17.0,2024-07-17
33322,36909,Color Mismatch,8.0,2024-06-19
33323,71489,Alignment Issue,32.0,2024-12-11
33324,84326,Crack,47.0,2024-04-12
33325,31347,Material Fault,38.0,2025-03-19
33326,53727,Alignment Issue,32.0,2024-06-23
33327,9153,Material Fault,28.0,2025-12-20
33328,83972,Color Mismatch,22.0,2024-07-29
33329,19922,Alignment Issue,4.0,2024-10-27
33330,64981,Material Fault,34.0,2025-11-18
33331,49259,Color Mismatch,40.0,2024-12-29
33332,72762,Alignment Issue,26.0,2025-05-25
33333,37060,Alignment Issue,26.0,2024-05-08
33334,64709,Alignment Issue,16.0,2024-04-13
33335,14851,Alignment Issue,42.0,2025-04-10
33336,72202,Alignment Issue,23.0,2024-11-29
33337,14452,Alignment Issue,5.0,2025-08-17
33338,76399,Crack,38.0,2025-09-09
33339,34175,Material Fault,33.0,2024-10-23
33340,97324,Material Fault,11.0,2024-04-25
33341,68701,Material Fault,4.0,2025-01-25
33342,99648,Material Fault,8.0,2025-05-17
33343,13409,Color Mismatch,27.0,2025-01-07
33344,91667,Color Mismatch,45.0,2024-03-29
33345,90005,Material Fault,31.0,2025-03-23
33346,73268,Alignment Issue,6.0,2024-11-11
33347,10983,Crack,7.0,2025-11-04
33348,82067,Crack,40.0,2025-01-09
33349,45551,Material Fault,32.0,2025-03-13
33350,44499,Material Fault,17.0,2024-10-04
33351,14129,Alignment Issue,24.0,2024-12-14
33352,88446,Color Mismatch,39.0,2025-11-14
33353,3661,Crack,22.0,2024-11-13
33354,31974,Alignment Issue,13.0,2024-03-24
33355,88128,Color Mismatch,7.0,2025-08-19
33356,47453,Material Fault,7.0,2024-05-21
33357,65740,Material Fault,2.0,2024-08-29
33358,77326,Crack,28.0,2026-02-19
33359,13700,Material Fault,49.0,2025-12-13
33360,98430,Alignment Issue,25.0,2024-08-11
33361,49038,Color Mismatch,48.0,2024-11-01
33362,27321,Alignment Issue,22.0,2025-12-29
33363,29379,Alignment Issue,17.0,2025-05-26
33364,25972,Alignment Issue,40.0,2025-03-13
33365,75502,Material Fault,27.0,2025-01-23
33366,34133,Alignment Issue,5.0,2024-11-11
33367,81292,Crack,39.0,2024-11-09
33368,12183,Material Fault,42.0,2025-08-28
33369,35745,Crack,40.0,2025-12-12
33370,25339,Material Fault,24.0,2024-04-10
33371,83068,Material Fault,2.0,2024-04-13
33372,69106,Alignment Issue,19.0,2024-06-09
33373,36883,Alignment Issue,33.0,2025-04-28
33374,4265,Color Mismatch,37.0,2025-09-18
33375,39396,Crack,10.0,2024-09-14
33376,51458,Crack,29.0,2025-08-26
33377,48364,Crack,9.0,2025-12-05
33378,89502,Crack,41.0,2024-03-05
33379,28639,Alignment Issue,17.0,2024-05-13
33380,19284,Alignment Issue,47.0,2024-05-10
33381,37370,Material Fault,31.0,2025-07-04
33382,60138,Material Fault,44.0,2024-09-28
33383,39175,Alignment Issue,21.0,2024-05-13
33384,74403,Crack,8.0,2024-12-03
33385,14689,Alignment Issue,14.0,2025-02-12
33386,16053,Alignment Issue,33.0,2025-11-14
33387,85437,Material Fault,1.0,2025-12-02
33388,60185,Crack,41.0,2024-04-01
33389,63357,Crack,48.0,2024-12-20
33390,384,Alignment Issue,32.0,2025-10-04
33391,78288,Crack,46.0,2024-11-05
33392,23671,Color Mismatch,1.0,2025-02-25
33393,22643,Alignment Issue,1.0,2026-02-04
33394,8926,Crack,12.0,2024-05-09
33395,63693,Alignment Issue,49.0,2024-07-20
33396,69809,Alignment Issue,11.0,2024-09-17
33397,17900,Material Fault,10.0,2024-07-11
33398,48999,Alignment Issue,35.0,2024-08-25
33399,14038,Material Fault,22.0,2026-02-12
33400,12684,Material Fault,2.0,2024-06-08
33401,86983,Material Fault,41.0,2025-06-14
33402,14759,Color Mismatch,14.0,2025-06-20
33403,59168,Crack,16.0,2024-06-11
33404,71687,Material Fault,15.0,2025-01-14
33405,46579,Alignment Issue,2.0,2024-05-11
33406,5523,Alignment Issue,41.0,2024-07-06
33407,56461,Color Mismatch,39.0,2024-10-19
33408,1176,Alignment Issue,12.0,2025-08-08
33409,86426,Color Mismatch,45.0,2024-05-03
33410,82352,Crack,46.0,2025-11-13
33411,66127,Alignment Issue,28.0,2024-11-14
33412,10799,Color Mismatch,35.0,2025-06-20
33413,81677,Alignment Issue,23.0,2025-05-30
33414,130,Color Mismatch,29.0,2026-01-31
33415,93930,Alignment Issue,11.0,2025-09-02
33416,44592,Alignment Issue,14.0,2026-02-13
33417,13799,Crack,17.0,2025-07-21
33418,64135,Color Mismatch,1.0,2025-07-09
33419,43983,Crack,3.0,2024-04-12
33420,17487,Crack,18.0,2025-10-28
33421,53194,Alignment Issue,19.0,2025-12-29
33422,65588,Color Mismatch,8.0,2025-03-24
33423,31344,Material Fault,12.0,2024-12-31
33424,86191,Material Fault,32.0,2026-02-03
33425,39644,Material Fault,27.0,2025-12-19
33426,77368,Crack,5.0,2024-04-12
33427,48368,Material Fault,39.0,2025-09-12
33428,39053,Material Fault,36.0,2026-02-02
33429,32192,Crack,37.0,2024-08-11
33430,44821,Color Mismatch,23.0,2026-02-08
33431,30906,Alignment Issue,44.0,2024-04-05
33432,68331,Alignment Issue,44.0,2025-03-25
33433,91782,Alignment Issue,2.0,2024-12-22
33434,29575,Alignment Issue,9.0,2024-12-02
33435,41367,Color Mismatch,22.0,2025-08-14
33436,76407,Crack,15.0,2025-05-08
33437,40615,Crack,31.0,2026-01-23
33438,79666,Material Fault,8.0,2024-11-16
33439,16707,Crack,22.0,2024-06-03
33440,36020,Crack,46.0,2024-12-08
33441,62578,Alignment Issue,32.0,2024-07-31
33442,34894,Material Fault,8.0,2024-04-14
33443,93514,Crack,5.0,2024-09-16
33444,82111,Material Fault,40.0,2024-07-22
33445,76286,Alignment Issue,14.0,2025-03-08
33446,8637,Crack,40.0,2025-06-25
33447,79663,Crack,36.0,2025-07-03
33448,45249,Material Fault,7.0,2025-11-16
33449,43714,Crack,24.0,2025-07-25
33450,4781,Material Fault,16.0,2025-08-30
33451,31407,Alignment Issue,46.0,2024-03-14
33452,30046,Crack,45.0,2025-07-01
33453,5810,Crack,31.0,2025-12-06
33454,59218,Alignment Issue,26.0,2025-08-23
33455,99216,Material Fault,17.0,2024-10-31
33456,10123,Crack,6.0,2025-11-05
33457,28254,Alignment Issue,13.0,2025-10-01
33458,17619,Alignment Issue,42.0,2026-01-19
33459,97341,Alignment Issue,4.0,2025-04-06
33460,97499,Color Mismatch,36.0,2025-07-05
33461,12497,Material Fault,9.0,2025-01-21
33462,24963,Alignment Issue,11.0,2024-10-16
33463,52206,Color Mismatch,37.0,2024-04-10
33464,41524,Crack,46.0,2025-12-02
33465,11904,Alignment Issue,24.0,2025-02-20
33466,55870,Color Mismatch,11.0,2025-07-07
33467,59000,Color Mismatch,41.0,2025-06-30
33468,69205,Crack,49.0,2025-03-06
33469,74349,Alignment Issue,16.0,2025-10-08
33470,68379,Material Fault,48.0,2025-12-07
33471,2642,Material Fault,26.0,2025-08-06
33472,46419,Alignment Issue,30.0,2024-03-19
33473,71226,Color Mismatch,42.0,2024-12-02
33474,98778,Alignment Issue,20.0,2024-12-14
33475,24325,Material Fault,47.0,2025-09-06
33476,19419,Color Mismatch,37.0,2024-12-27
33477,76304,Crack,6.0,2025-12-17
33478,95616,Crack,23.0,2024-08-23
33479,23896,Alignment Issue,32.0,2025-10-16
33480,75585,Crack,10.0,2025-10-19
33481,41060,Alignment Issue,1.0,2024-12-05
33482,57076,Alignment Issue,29.0,2026-01-20
33483,32868,Color Mismatch,17.0,2024-07-24
33484,3814,Color Mismatch,5.0,2024-05-11
33485,2910,Alignment Issue,26.0,2024-08-31
33486,24692,Crack,27.0,2025-10-01
33487,95791,Material Fault,17.0,2025-12-11
33488,59455,Alignment Issue,49.0,2025-06-08
33489,46803,Material Fault,31.0,2025-03-03
33490,33958,Color Mismatch,,2024-11-10
33491,22088,Crack,1.0,2026-02-22
33492,55570,Alignment Issue,2.0,2025-06-25
33493,5034,Alignment Issue,16.0,2025-08-09
33494,41767,Alignment Issue,45.0,2025-08-21
33495,89998,Crack,22.0,2025-12-22
33496,93714,Crack,17.0,2025-09-10
33497,77287,Alignment Issue,42.0,2024-06-02
33498,2176,Alignment Issue,11.0,2025-07-26
33499,66521,Material Fault,16.0,2024-12-31
33500,90120,Alignment Issue,31.0,2024-08-04
33501,98279,Material Fault,34.0,2024-12-26
33502,61648,Material Fault,6.0,2024-04-04
33503,22127,Alignment Issue,30.0,2024-11-16
33504,73157,Alignment Issue,30.0,2025-10-09
33505,63059,Crack,45.0,2026-01-12
33506,52072,Color Mismatch,22.0,2025-10-23
33507,44243,Crack,17.0,2026-02-11
33508,99373,Material Fault,2.0,2024-08-24
33509,82472,Color Mismatch,3.0,2024-12-16
33510,97288,Color Mismatch,48.0,2025-01-03
33511,33640,Alignment Issue,28.0,2024-07-02
33512,80282,Color Mismatch,46.0,2025-04-03
33513,51197,Alignment Issue,5.0,2025-04-26
33514,28699,Crack,45.0,2024-06-13
33515,52845,Color Mismatch,25.0,2025-09-21
33516,97828,Crack,8.0,2024-12-31
33517,75730,Color Mismatch,12.0,2025-12-13
33518,5335,Color Mismatch,6.0,2024-09-01
33519,93490,Alignment Issue,12.0,2024-04-28
33520,32536,Material Fault,28.0,2025-12-12
33521,40756,Crack,16.0,2024-07-01
33522,28750,Material Fault,34.0,2024-11-22
33523,4964,Alignment Issue,15.0,2024-05-25
33524,99610,Material Fault,46.0,2026-02-02
33525,4242,Crack,17.0,2025-03-12
33526,74204,Crack,30.0,2025-01-10
33527,76872,Alignment Issue,15.0,2025-03-14
33528,63569,Color Mismatch,47.0,2024-12-26
33529,75165,Color Mismatch,45.0,2024-09-26
33530,42421,Material Fault,6.0,2025-12-30
33531,97643,Material Fault,45.0,2025-08-16
33532,85165,Material Fault,,2024-09-22
33533,83311,Crack,10.0,2025-03-11
33534,55046,Material Fault,17.0,2024-02-27
33535,75557,Material Fault,27.0,2025-05-20
33536,32935,Crack,41.0,2025-11-28
33537,44035,Material Fault,12.0,2025-09-17
33538,97257,Color Mismatch,19.0,2025-05-13
33539,99486,Crack,12.0,2024-07-16
33540,67089,Crack,4.0,2024-10-09
33541,20267,Color Mismatch,47.0,2025-05-06
33542,4075,Alignment Issue,42.0,2024-08-22
33543,3334,Alignment Issue,2.0,2024-08-02
33544,13819,Alignment Issue,36.0,2026-02-16
33545,80252,Color Mismatch,15.0,2024-07-18
33546,84454,Material Fault,8.0,2025-06-06
33547,46067,Material Fault,38.0,2025-02-12
33548,80547,Crack,5.0,2025-02-05
33549,78709,Alignment Issue,6.0,2025-10-15
33550,18009,Color Mismatch,14.0,2025-09-13
33551,76694,Alignment Issue,20.0,2025-11-21
33552,85609,Alignment Issue,26.0,2026-02-20
33553,19044,Color Mismatch,36.0,2024-06-07
33554,29877,Crack,23.0,2025-09-09
33555,58986,Material Fault,13.0,2025-11-14
33556,12573,Alignment Issue,49.0,2024-10-02
33557,52840,Alignment Issue,11.0,2024-04-16
33558,7507,Color Mismatch,12.0,2026-02-06
33559,65954,Crack,29.0,2024-12-09
33560,42112,Crack,4.0,2024-06-28
33561,55805,Material Fault,43.0,2024-11-17
33562,5564,Crack,22.0,2025-09-18
33563,58094,Crack,10.0,2025-03-22
33564,40276,Material Fault,42.0,2024-04-13
33565,22906,Material Fault,7.0,2025-08-05
33566,28949,Color Mismatch,4.0,2025-03-06
33567,83695,Crack,12.0,2025-05-22
33568,62772,Color Mismatch,13.0,2024-08-22
33569,24895,Crack,9.0,2026-02-20
33570,57590,Material Fault,19.0,2025-03-06
33571,7211,Color Mismatch,45.0,2025-11-12
33572,39686,Alignment Issue,33.0,2024-03-12
33573,57259,Crack,44.0,2025-12-10
33574,52773,Crack,26.0,2026-01-08
33575,6840,Alignment Issue,42.0,2025-01-27
33576,79467,Material Fault,31.0,2024-07-22
33577,93529,Material Fault,13.0,2025-02-18
33578,77868,Color Mismatch,28.0,2024-03-31
33579,40113,Color Mismatch,21.0,2024-11-19
33580,49358,Alignment Issue,1.0,2026-01-05
33581,23920,Color Mismatch,9.0,2025-07-13
33582,52434,Alignment Issue,34.0,2025-05-02
33583,34727,Alignment Issue,2.0,2026-02-05
33584,33425,Color Mismatch,25.0,2025-10-02
33585,60305,Material Fault,5.0,2024-10-03
33586,34170,Crack,34.0,2025-08-27
33587,45428,Crack,49.0,2024-07-08
33588,34886,Crack,21.0,2025-03-30
33589,90504,Color Mismatch,6.0,2025-11-26
33590,99483,Crack,34.0,2025-12-25
33591,42402,Crack,31.0,2025-02-15
33592,84521,Material Fault,18.0,2026-01-03
33593,41969,Crack,38.0,2026-01-03
33594,98998,Color Mismatch,11.0,2024-06-03
33595,7268,Alignment Issue,8.0,2024-12-13
33596,90732,Alignment Issue,37.0,2025-12-03
33597,94713,Alignment Issue,46.0,2024-04-27
33598,61761,Color Mismatch,33.0,2024-11-03
33599,99414,Color Mismatch,3.0,2024-06-20
33600,99914,Crack,48.0,2025-08-09
33601,73253,Material Fault,44.0,2025-06-11
33602,82674,Alignment Issue,12.0,2026-02-13
33603,70390,Material Fault,7.0,2024-04-13
33604,68772,Color Mismatch,30.0,2024-07-30
33605,83338,Crack,28.0,2024-07-28
33606,77713,Alignment Issue,17.0,2025-05-31
33607,88428,Alignment Issue,25.0,2025-01-05
33608,81375,Color Mismatch,21.0,2024-09-25
33609,57116,Color Mismatch,29.0,2025-02-15
33610,28004,Material Fault,24.0,2025-10-15
33611,90622,Material Fault,33.0,2025-07-25
33612,92194,Color Mismatch,24.0,2026-01-20
33613,58387,Material Fault,33.0,2024-07-23
33614,63264,Crack,45.0,2025-10-15
33615,72979,Color Mismatch,34.0,2025-10-15
33616,14534,Crack,2.0,2024-02-25
33617,63183,Color Mismatch,30.0,2025-09-01
33618,3704,Color Mismatch,39.0,2025-10-22
33619,77997,Crack,9.0,2025-09-01
33620,27842,Material Fault,47.0,2024-11-18
33621,96616,Crack,22.0,2025-05-21
33622,62839,Alignment Issue,42.0,2025-01-03
33623,14914,Alignment Issue,16.0,2026-02-22
33624,60565,Color Mismatch,46.0,2024-04-22
33625,52883,Crack,3.0,2025-10-18
33626,58169,Material Fault,16.0,2025-09-22
33627,51268,Alignment Issue,36.0,2025-11-14
33628,7471,Alignment Issue,3.0,2025-02-21
33629,28356,Alignment Issue,,2024-12-09
33630,74150,Color Mismatch,28.0,2024-04-29
33631,86928,Crack,45.0,2025-12-26
33632,84618,Alignment Issue,48.0,2025-02-18
33633,41808,Alignment Issue,35.0,2024-03-16
33634,63874,Crack,13.0,2024-06-21
33635,43011,Crack,22.0,2024-09-17
33636,34061,Material Fault,1.0,2024-06-25
33637,60113,Color Mismatch,17.0,2024-10-17
33638,34374,Alignment Issue,4.0,2026-02-01
33639,40391,Color Mismatch,47.0,2024-11-18
33640,23262,Alignment Issue,28.0,2024-07-17
33641,21940,Alignment Issue,5.0,2024-02-29
33642,88952,Crack,44.0,2025-10-09
33643,65580,Crack,42.0,2025-03-25
33644,46705,Color Mismatch,46.0,2024-04-23
33645,91152,Alignment Issue,41.0,2024-07-13
33646,91703,Material Fault,40.0,2024-06-17
33647,43872,Crack,2.0,2024-02-28
33648,1424,Material Fault,21.0,2025-01-04
33649,12551,Alignment Issue,43.0,2024-12-20
33650,73155,Crack,35.0,2024-11-08
33651,56660,Alignment Issue,28.0,2024-04-19
33652,35721,Alignment Issue,38.0,2024-04-17
33653,59185,Material Fault,25.0,2025-12-31
33654,65865,Color Mismatch,8.0,2024-09-01
33655,66670,Material Fault,16.0,2025-02-01
33656,36283,Color Mismatch,4.0,2026-02-20
33657,77710,Color Mismatch,42.0,2025-02-20
33658,73019,Color Mismatch,9.0,2024-09-27
33659,52990,Alignment Issue,27.0,2025-02-06
33660,83467,Crack,30.0,2025-07-31
33661,9502,Crack,14.0,2026-01-06
33662,81482,Material Fault,38.0,2024-10-10
33663,14461,Alignment Issue,1.0,2025-09-29
33664,75080,Crack,19.0,2025-08-25
33665,41699,Color Mismatch,37.0,2025-12-31
33666,43063,Alignment Issue,41.0,2025-07-31
33667,25421,Color Mismatch,37.0,2025-08-16
33668,4873,Color Mismatch,6.0,2024-06-13
33669,11526,Material Fault,25.0,2024-03-03
33670,1469,Crack,12.0,2025-09-01
33671,79156,Material Fault,2.0,2025-10-21
33672,23104,Alignment Issue,24.0,2026-01-14
33673,27307,Crack,14.0,2025-05-30
33674,27742,Crack,9.0,2025-06-24
33675,63698,Alignment Issue,11.0,2025-04-16
33676,9654,Material Fault,18.0,2024-05-03
33677,20292,Color Mismatch,11.0,2025-06-18
33678,6985,Material Fault,6.0,2024-03-03
33679,90087,Color Mismatch,8.0,2024-05-20
33680,93396,Alignment Issue,15.0,2025-09-08
33681,77456,Material Fault,,2024-03-03
33682,17462,Color Mismatch,43.0,2025-10-27
33683,76201,Crack,21.0,2024-04-05
33684,82788,Material Fault,19.0,2024-03-22
33685,9692,Alignment Issue,14.0,2025-02-17
33686,13505,Crack,20.0,2024-05-25
33687,24471,Alignment Issue,14.0,2024-08-17
33688,46693,Alignment Issue,42.0,2026-01-21
33689,17629,Color Mismatch,14.0,2024-10-13
33690,81461,Color Mismatch,44.0,2024-11-15
33691,60604,Material Fault,29.0,2024-12-13
33692,58001,Crack,5.0,2025-12-24
33693,48298,Crack,29.0,2024-10-12
33694,63875,Alignment Issue,7.0,2024-11-13
33695,85491,Alignment Issue,47.0,2026-01-29
33696,43753,Material Fault,48.0,2024-06-26
33697,81269,Alignment Issue,47.0,2024-10-22
33698,9273,Alignment Issue,28.0,2025-01-25
33699,42365,Crack,9.0,2024-09-12
33700,67308,Alignment Issue,36.0,2025-04-13
33701,42808,Material Fault,4.0,2024-07-06
33702,38989,Color Mismatch,15.0,2024-03-08
33703,79295,Color Mismatch,47.0,2024-07-02
33704,2325,Crack,48.0,2024-05-17
33705,44280,Material Fault,7.0,2024-10-20
33706,85916,Material Fault,18.0,2025-02-03
33707,69653,Color Mismatch,40.0,2024-05-22
33708,71155,Crack,33.0,2024-12-21
33709,48227,Material Fault,49.0,2025-05-07
33710,83444,Alignment Issue,6.0,2025-10-23
33711,82148,Material Fault,47.0,2025-04-02
33712,25363,Material Fault,7.0,2026-01-12
33713,79379,Color Mismatch,13.0,2025-09-20
33714,54251,Color Mismatch,28.0,2024-11-01
33715,29837,Crack,37.0,2025-05-14
33716,65113,Alignment Issue,11.0,2024-10-12
33717,31532,Alignment Issue,25.0,2025-12-11
33718,68057,Material Fault,19.0,2024-02-28
33719,90009,Crack,39.0,2024-06-26
33720,99148,Alignment Issue,34.0,2025-02-14
33721,84169,Color Mismatch,30.0,2024-09-01
33722,57215,Alignment Issue,40.0,2024-11-15
33723,87575,Color Mismatch,44.0,2025-07-03
33724,84732,Crack,39.0,2025-08-31
33725,33275,Alignment Issue,38.0,2025-12-27
33726,68983,Crack,17.0,2024-02-25
33727,13155,Alignment Issue,41.0,2025-11-29
33728,40951,Crack,45.0,2026-01-17
33729,86564,Alignment Issue,11.0,2025-08-19
33730,67098,Crack,48.0,2024-08-06
33731,68848,Alignment Issue,39.0,2024-08-02
33732,62640,Crack,9.0,2024-10-07
33733,34854,Color Mismatch,5.0,2025-03-03
33734,36432,Alignment Issue,33.0,2026-02-18
33735,21946,Color Mismatch,17.0,2024-06-22
33736,10863,Material Fault,15.0,2025-11-05
33737,55568,Crack,5.0,2025-01-02
33738,50222,Color Mismatch,6.0,2025-12-11
33739,81782,Alignment Issue,14.0,2025-03-28
33740,70108,Material Fault,13.0,2025-08-08
33741,45213,Alignment Issue,14.0,2026-01-07
33742,18613,Material Fault,35.0,2024-09-10
33743,4943,Color Mismatch,15.0,2024-07-06
33744,9933,Alignment Issue,38.0,2024-12-07
33745,55391,Color Mismatch,7.0,2026-01-09
33746,60028,Material Fault,29.0,2025-07-07
33747,19725,Crack,1.0,2024-06-28
33748,74295,Material Fault,15.0,2024-10-26
33749,84385,Color Mismatch,7.0,2025-07-09
33750,93505,Alignment Issue,4.0,2025-04-25
33751,11122,Alignment Issue,49.0,2024-10-21
33752,49900,Alignment Issue,29.0,2024-11-16
33753,13390,Material Fault,5.0,2025-08-27
33754,25126,Crack,22.0,2025-06-17
33755,6922,Material Fault,4.0,2025-05-11
33756,94499,Material Fault,33.0,2024-07-29
33757,94104,Material Fault,45.0,2024-08-16
33758,77681,Color Mismatch,27.0,2025-06-14
33759,12914,Material Fault,12.0,2025-08-16
33760,81719,Color Mismatch,40.0,2024-04-12
33761,31502,Color Mismatch,36.0,2024-03-10
33762,98308,Material Fault,1.0,2024-04-05
33763,60620,Color Mismatch,21.0,2025-12-12
33764,49421,Color Mismatch,1.0,2025-11-24
